bd_swab_id,qpcr_plate_id,average_ct,average_target_quant,standard,qpcr_date,qpcr_lab
171006-25-LA04-LISP,SERDP_43_112017,35.27710724,16.23403931,plasmid-pisces,2017-11-20T00:00:00Z,rz_lab
171006-32-LA04-LICL,SERDP_43_112017,36.57203293,6.5639743799999994,plasmid-pisces,2017-11-20T00:00:00Z,rz_lab
171012-13-LA01-LICA,SERDP_44_112017,31.75082207,232.0843506,plasmid-pisces,2017-11-20T00:00:00Z,rz_lab
171013-10-LA04-LICL,SERDP_44_112017,36.66462326,7.888569355,plasmid-pisces,2017-11-20T00:00:00Z,rz_lab
171018-11-LA02-LISP,SERDP_51_121817,29.54943657,1023.414001,plasmid-pisces,2017-12-18T00:00:00Z,rz_lab
171018-14-LA02-LISP,SERDP_51_121817,33.27341461,73.72022247000001,plasmid-pisces,2017-12-18T00:00:00Z,rz_lab
171019-07-LA03-LICL,SERDP_51_121817,38.14336014,2.36349678,plasmid-pisces,2017-12-18T00:00:00Z,rz_lab
160908-01-NM02-SPMU,SERDP_27_091117,38.88806534,2.085697889,plasmid-pisces,2017-09-11T00:00:00Z,rz_lab
170418-01-NM06-LIBL,SERDP_20_090517,28.13221931,2772.803467,plasmid-pisces,2017-09-05T00:00:00Z,rz_lab
170427-13-NM08-AMMAV,SERDP_21_090517,38.97174835,1.281439424,plasmid-pisces,2017-09-05T00:00:00Z,rz_lab
170627-62-NM01-AMMAV,SERDP_24_090817,38.5846138,1.0883342029999998,plasmid-pisces,2017-09-08T00:00:00Z,rz_lab
170628-35-NM07-LIBL,SERDP_27_091117,36.85496902,8.090166092,plasmid-pisces,2017-09-11T00:00:00Z,rz_lab
170628-53-NM07-LIBL,SERDP_27_091117,37.07250595,6.997890472,plasmid-pisces,2017-09-11T00:00:00Z,rz_lab
170831-32-NM05-LIBL,SERDP_48_121517,32.278236389999996,39.67697144,plasmid-pisces,2017-12-15T00:00:00Z,rz_lab
170831-45-NM07-LIBL,SERDP_48_121517,34.47951508,9.327075005,plasmid-pisces,2017-12-15T00:00:00Z,rz_lab
170831-48-NM07-LIBL,SERDP_48_121517,36.73066711,2.1218082899999997,plasmid-pisces,2017-12-15T00:00:00Z,rz_lab
170831-53-NM07-LIBL,SERDP_48_121517,37.15600204,1.6040195230000005,plasmid-pisces,2017-12-15T00:00:00Z,rz_lab
170831-56-NM07-LIBL,SERDP_48_121517,35.4713707,4.857613087,plasmid-pisces,2017-12-15T00:00:00Z,rz_lab
170831-61-NM07-AMMAV,SERDP_56_122017,35.11271667,17.42925644,plasmid-pisces,2017-12-20T00:00:00Z,rz_lab
170306-02-PA02-AMMA,SERDP_13_081617,38.15863419,2.0420773029999997,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-05-PA01-LISY,SERDP_15_081717,33.87545013,88.51385498000002,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170306-06-PA02-NOVI,SERDP_13_081617,33.98459625,31.75932503,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-07-PA02-NOVI,SERDP_13_081617,29.52020836,597.8235473999999,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-08-PA02-NOVI,SERDP_13_081617,36.73011017,5.2234067920000005,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-09-PA02-NOVI,SERDP_13_081617,35.53232956,11.480271339999998,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-10-PA02-NOVI,SERDP_13_081617,29.15176582,761.6810913,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170306-17-PA02-LISY,SERDP_13_081617,38.06665421,2.169376373,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-16-PA07-PLCI,SERDP_13_081617,37.58068848,2.9860088829999993,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-18-PA07-LICL,SERDP_13_081617,33.61771011,40.42285919,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-19-PA07-LICL,SERDP_13_081617,38.13481903,2.0743021969999997,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-20-PA07-LICA,SERDP_13_081617,24.57013702,15486.39453,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-21-PA04-LICA,SERDP_13_081617,38.21014023,1.974084973,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-22-PA04-LICA,SERDP_13_081617,26.67303848,3886.117188,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-23-PA04-LICA,SERDP_13_081617,29.40047264,646.7861938,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-24-PA04-LICA,SERDP_13_081617,30.64970589,284.49285889999993,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-25-PA04-LICL,SERDP_13_081617,37.45901871,3.2346780299999995,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-26-PA04-LICL,SERDP_13_081617,36.98633957,4.413605690000001,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-28-PA04-LICL,SERDP_13_081617,35.52323151,11.54914665,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-30-PA04-LICL,SERDP_13_081617,38.04600525,2.1990280149999997,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-31-PA04-LICL,SERDP_13_081617,32.59360886,79.25656891,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-32-PA04-LICL,SERDP_13_081617,36.14638138,7.666974067999998,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170307-33-PA04-LICL,SERDP_13_081617,32.52898407,82.69654082999999,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170324-02-PA06-LIPI,VS17-07-08first8 and reapeatspl2field,33.61112976,51.02848816,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170324-03-PA06-LIPI,VS2017 8 first 6 plates,30.59918785,66.97681427,plasmid-pisces,2017-08-14T00:00:00Z,rz_lab
170324-13-PA06-PSCR,VS17-03-01pl1field,38.89336395,1.755389094,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170324-14-PA06-PSCR,VS17-03-01pl1field,36.2565155,10.634770389999998,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170324-15-PA06-PSCR,VS17-03-01pl1field,38.11651611,2.9844524859999995,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170324-17-PA06-PSCR,VS17-03-01pl1field,37.33414841,5.0932350159999995,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170325-06-PA12-PSCR,VS17-03-01pl1field,38.03351974,3.1585645680000005,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-01-PA11-LICL,VS17-03-01pl1field,34.22512436,42.60330582000001,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-03-PA11-LICL,VS17-03-01pl1field,33.43917847,72.88430023,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-04-PA11-LICA,VS17-03-01pl1field,31.08965111,362.8610535,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-05-PA11-LICA,VS17-03-01pl1field,28.82541084,1704.28418,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-06-PA11-LICA,VS17-03-01pl1field,29.63501549,980.2384644,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-07-PA11-LISY,VS17-03-01pl1field,29.38221359,1165.033081,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-08-PA11-LICL,VS17-03-01pl1field,31.45462418,282.78253169999994,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-09-PA11-LICA,VS17-03-01pl1field,27.41309357,4472.779784999999,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-10-PA11-LICA,VS17-03-01pl1field,37.51200104,4.510500431,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-11-PA11-LISY,VS17-03-01pl1field,36.82847595,7.194938183,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170326-13-PA11-PSCR,VS17-03-01pl1field,38.27099228,2.6855392460000007,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-03-PA04-LICA,VS17-03-01pl1field,28.89992905,1619.691895,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-04-PA04-LICA,VS17-03-01pl1field,27.45478249,4347.1875,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-05-PA04-LICL,VS17-03-01pl1field,28.7169323,1835.387085,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-06-PA04-LICL,VS17-03-01pl1field,30.73887062,461.1234131,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-07-PA04-LICL,VS17-03-01pl1field,32.15060043,175.77453609999998,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-08-PA04-LICL,VS17-03-01pl1field,27.99206352,3011.596191,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-09-PA04-LICL,VS17-03-01pl1field,30.65865898,487.0976257,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-10-PA04-LICL,VS17-03-01pl1field,33.35399246,77.2518158,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-11-PA04-LICL,VS17-03-01pl1field,29.12769127,1386.293457,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-12-PA04-LICL,VS17-03-01pl1field,31.85891533,214.5354767,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-13-PA04-LICL,VS17-03-01pl1field,39.10964203,1.514270782,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-14-PA04-LICL,VS17-03-01pl1field,30.71370506,469.11984250000006,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-15-PA04-LICL,VS17-03-01pl1field,31.04458618,374.2063598999999,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-17-PA04-LICL,VS17-03-01pl1field,35.69853592,15.56972885,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-19-PA04-LICL,VS17-03-01pl1field,29.26169968,1265.012451,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170327-24-PA04-PSCR,VS17-07-08first8 and reapeatspl2field,38.20466614,2.0024254319999995,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170327-27-PA04-PSCR,VS17-07-08first8 and reapeatspl2field,33.64554214,49.80555344,plasmid-pisces,2017-08-25T00:00:00Z,rz_lab
170327-30-PA04-LIPI,LAB015 - Labels are not correct,34.066,418.777,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170327-31-PA04-LIPI,LAB015 - Labels are not correct,25.331,179565.33,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170327-32-PA04-LIPI,LAB015 - Labels are not correct,35.532,151.49,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170327-33-PA04-LIPI,LAB015 - Labels are not correct,34.632,282.889,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170327-34-PA04-LIPI,LAB015 - Labels are not correct,35.84,122.299,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-01-PA04-LIPI,LAB015 - Labels are not correct,25.089,212378.19,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-02-PA04-LIPI,LAB015 - Labels are not correct,30.807,4017.47,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-03-PA10-PSCR,VS17-03-01pl1field,36.79093552,7.38185215,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-04-PA04-LIPI,LAB015 - Labels are not correct,29.291,11505.79,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-05-PA04-LIPI,LAB015 - Labels are not correct,31.222,3012.84,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-06-PA04-LIPI,LAB015 - Labels are not correct,25.661,142754.52,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-07-PA04-LIPI,LAB015 - Labels are not correct,31.91,1869.41,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-08-PA04-LIPI,LAB015 - Labels are not correct,24.656,286732.19,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-08-PA10-PSCR,VS17-03-01pl1field,33.85015869,55.04220963,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-09-PA04-LIPI,LAB015 - Labels are not correct,33.621,570.42,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-10-PA04-LIPI,LAB015 - Labels are not correct,27.019,55648.45,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-11-PA04-LIPI,LAB015 - Labels are not correct,26.109,104638.63,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-12-PA04-LIPI,LAB015 - Labels are not correct,33.988,442.0309999999999,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-13-PA04-LIPI,LAB015 - Labels are not correct,28.135,25656.84,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-14-PA04-LIPI,LAB015 - Labels are not correct,36.891,58.985,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170328-14-PA10-PSCR,VS17-03-01pl1field,23.16990089,81196.19531000001,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-16-PA10-PSCR,VS17-03-01pl1field,32.17800903,172.51379389999997,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-19-PA10-LICA,VS17-03-01pl1field,29.70009613,937.6101074,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-20-PA10-LISY,VS17-03-01pl1field,32.06147766,186.8094025,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-21-PA10-PSCR,VS17-03-01pl1field,36.18062592,11.20068645,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170328-23-PA10-LICL,VS17-03-01pl1field,26.40333748,8916.056641,plasmid-pisces,2017-08-07T00:00:00Z,rz_lab
170331-01-PA04-LIPI,LAB015 - Labels are not correct,30.879,3823.08,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-02-PA04-LIPI,LAB015 - Labels are not correct,23.328,720660.25,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-03-PA04-LIPI,LAB015 - Labels are not correct,26.614,73692.57,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-04-PA04-LIPI,LAB015 - Labels are not correct,25.488,160976.66,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-05-PA04-LIPI,LAB015 - Labels are not correct,23.727,546566.9400000001,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-06-PA04-LIPI,LAB015 - Labels are not correct,28.054,27147.5,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-07-PA04-LIPI,LAB015 - Labels are not correct,25.525,156889.72,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-08-PA04-LIPI,LAB015 - Labels are not correct,35.089,205.964,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-09-PA04-LIPI,LAB015 - Labels are not correct,28.423,21010.69,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-10-PA04-LIPI,LAB015 - Labels are not correct,37.45,40.024,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-12-PA04-LIPI,LAB015 - Labels are not correct,33.052,846.6980000000001,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170331-20-PA03-LIPI,VS17-04pl2field,22.139431,79739.62500000001,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170403-01-PA06-LIPI,LAB015 - Labels are not correct,33.302,711.658,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170403-02-PA06-LIPI,LAB015 - Labels are not correct,34.039,426.867,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170404-01-PA04-LIPI,LAB015 - Labels are not correct,29.327,11224.72,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170404-02-PA04-LIPI,LAB015 - Labels are not correct,29.135,12819.740000000002,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170406-08-PA01-PSCR,LAB015 - Labels are not correct,37.833,30.681,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170406-14-PA02-PSCR,LAB015 - Labels are not correct,32.467,1269.79,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170406-18-PA02-PSCR,LAB015 - Labels are not correct,28.852,15606.39,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170406-20-PA02-PSCR,LAB015 - Labels are not correct,31.852,1946.41,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170407-09-PA06-,VSmay17-05plate2,35.84870529,0.726870537,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170407-12-PA06-LICA,SERDP_14_081717,29.00106239,1249.91394,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-01-PA04-LIPI,LAB015 - Labels are not correct,36.251,91.949,plasmid-pisces,2017-05-08T00:00:00Z,rz_lab
170408-02-PA04-LICL,SERDP_13_081617,28.84674263,930.819397,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-03-PA04-LICL,SERDP_13_081617,26.90427971,3338.0310060000006,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-05-PA04-LICL,SERDP_13_081617,25.36533356,9181.222656000002,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-06-PA04-LICL,SERDP_13_081617,36.07570267,8.031647682,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-07-PA04-LICL,SERDP_13_081617,32.33036041,94.23227692,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-08-PA04-LICL,SERDP_13_081617,28.9333477,879.3005980999999,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-09-PA04-LICL,SERDP_13_081617,30.41054916,332.9331054999999,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-10-PA04-LICL,SERDP_13_081617,30.85705566,248.2375488,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-10-PA07-,SERDP_18_083117,30.55934525,344.4883727999999,plasmid-pisces,2017-08-31T00:00:00Z,rz_lab
170408-11-PA04-LICL,SERDP_13_081617,36.64159775,5.53638792,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-12-PA04-LICL,SERDP_13_081617,33.71167374,38.00125504,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-13-PA04-LICL,SERDP_13_081617,33.54653549,42.35935211,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-13-PA07-LICL,VSmay17-05plate2,35.13298035,1.2351918219999998,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170408-14-PA04-LICL,SERDP_13_081617,29.70639992,528.9448242,plasmid-pisces,2017-08-16T00:00:00Z,rz_lab
170408-15-PA04-LICL,SERDP_15_081717,27.14203644,7289.343749999999,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-15-PA07-LICL,VSmay17-05plate2,31.49751282,18.256166460000003,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170408-16-PA04-LICL,SERDP_15_081717,31.33786583,466.6184387,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-16-PA07-LICL,VSmay17-05plate2,33.26253891,4.93776226,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170408-17-PA04-LICL,SERDP_15_081717,32.67281342,194.6100006,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-17-PA07-LICL,VSmay17-05plate2,31.19953156,22.765756609999997,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170408-18-PA04-LICL,SERDP_15_081717,30.03768921,1093.619385,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-18-PA07-LICL,VSmay17-05plate2,30.23596573,46.4835968,plasmid-pisces,2017-08-11T00:00:00Z,rz_lab
170408-19-PA04-LICL,SERDP_15_081717,32.53705978,212.70979309999996,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-20-PA04-LICL,SERDP_15_081717,31.66346931,376.98727419999994,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-21-PA04-LICL,SERDP_15_081717,32.65319824,197.1268311,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-22-PA04-LICL,SERDP_15_081717,35.90604401,23.40458679,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-23-PA04-LICL,SERDP_14_081717,30.25413704,539.0075683999999,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-24-PA04-LICL,SERDP_14_081717,27.71622467,2960.906738,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-25-PA04-LICA,SERDP_14_081717,28.73441887,1494.891602,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-26-PA04-LICA,SERDP_14_081717,26.82555962,5383.485351999999,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-27-PA04-LICA,SERDP_14_081717,26.7824688,5541.470214999999,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170408-28-PA04-LICA,SERDP_14_081717,29.40596962,952.4564819,plasmid-pisces,2017-08-17T00:00:00Z,rz_lab
170418-01-PA08-NOVI,SERDP_01_072617,30.02573395,765.8865966999999,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-02-PA08-NOVI,SERDP_01_072617,28.91135406,1650.4466550000004,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-03-PA08-NOVI,SERDP_01_072617,30.50765991,549.4977417,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-04-PA08-NOVI,SERDP_01_072617,33.93250275,51.90487671,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-05-PA08-NOVI,SERDP_01_072617,28.66053963,1961.771606,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-06-PA08-NOVI,SERDP_01_072617,33.0630188,94.48636627,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-07-PA08-NOVI,SERDP_01_072617,29.89388275,838.7182007,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-08-PA08-NOVI,SERDP_01_072617,29.29806519,1264.423218,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-09-PA08-NOVI,SERDP_01_072617,31.85041428,217.86941529999999,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-10-PA08-NOVI,SERDP_01_072617,23.35556984,75851.60156000001,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-11-PA08-NOVI,SERDP_01_072617,31.56973457,264.34997560000005,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-12-PA08-NOVI,SERDP_01_072617,29.93759727,813.8345337,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-13-PA08-NOVI,SERDP_01_072617,29.03809547,1512.442261,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-14-PA08-NOVI,SERDP_01_072617,29.04066849,1509.76355,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-15-PA08-NOVI,SERDP_01_072617,28.95292282,1603.849365,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-16-PA08-NOVI,SERDP_01_072617,27.4545269,4503.013184,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-17-PA08-NOVI,SERDP_01_072617,31.04125595,380.458252,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-18-PA08-NOVI,SERDP_01_072617,29.88721466,842.5802002,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-19-PA08-NOVI,SERDP_01_072617,25.28157043,20122.419919999997,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-20-PA08-NOVI,SERDP_01_072617,22.28468132,158631.1875,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-21-PA08-NOVI,SERDP_01_072617,28.395998,2353.97998,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-22-PA08-NOVI,SERDP_01_072617,26.37512398,9472.719727000002,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-23-PA08-NOVI,SERDP_01_072617,24.96705055,24991.28906,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-24-PA08-NOVI,SERDP_01_072617,29.28474808,1276.0777590000002,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-25-PA08-NOVI,SERDP_01_072617,30.54955673,533.8630370999999,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-26-PA08-NOVI,SERDP_01_072617,28.00844193,3074.4299320000005,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-27-PA08-NOVI,SERDP_01_072617,31.97990799,199.2737274,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-28-PA08-NOVI,SERDP_01_072617,29.57579422,1044.2207030000002,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-29-PA08-NOVI,SERDP_01_072617,27.93236732,3239.866455,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-30-PA08-NOVI,SERDP_01_072617,29.44895554,1139.578125,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-31-PA08-NOVI,SERDP_01_072617,26.5188942,8579.396483999999,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170418-32-PA08-NOVI,SERDP_01_072617,23.68999481,60242.144530000005,plasmid-pisces,2017-07-26T00:00:00Z,rz_lab
170419-01-PA03-LICA,VS17-04pl2field,34.17759705,28.18825722,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-02-PA09-LICA,VS17-04pl2field,33.94169235,32.93876266,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-03-PA03-LICA,VS17-04pl2field,28.942173,893.6737671000001,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-03-PA09-LICA,VS17-04pl2field,33.28755951,50.729606630000006,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-04-PA09-ANAM,VS17-04pl2field,27.81374931,1882.447144,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-07-PA03-LICA,VS17-04pl2field,30.53912354,311.38543699999997,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-08-PA03-LICA,VS17-04pl2field,26.18387794,5521.316406000001,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-08-PA09-PSCR,VS17-04pl2field,36.64555359,5.526510715,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-10-PA03-LICA,VS17-04pl2field,27.85676956,1829.733887,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-10-PA09-PSCR,VS17-04pl2field,31.95659828,122.1454315,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-11-PA03-LICA,VS17-04pl2field,27.90619278,1770.994507,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-12-PA03-LICA,VS17-04pl2field,26.57193184,4273.454589999999,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170419-15-PA03-PSCR,VS17-04pl2field,38.54998398,1.5718427899999998,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170429-01-PA11-LICA,VS17-04pl2field,25.94078827,6482.488769999999,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170429-02-PA06-PSCR,VS17-04pl2field,30.97882271,232.9308014,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170429-02-PA11-LICL,VS17-04pl2field,31.99528694,119.0650635,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170429-03-PA06-PSCR,VS17-04pl2field,28.18514442,1473.111694,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
170429-03-PA11-LICL,VS17-04pl2field,34.04740906,30.71821404,plasmid-pisces,2017-08-08T00:00:00Z,rz_lab
